Konteks,Tanggapan,Label
"Awalnya saya pikir pernikahan kami baik-baik saja, namun lama kelamaan sifat aslinya mulai terlihat dan menakutkan. Setiap kali dia pulang kerja dalam keadaan lelah atau stres, emosinya sering meledak-ledak dan dia mulai berubah menjadi sangat cuek dan menjauh. Hal ini membuat saya bingung dengan arah pernikahan kami. Terkadang saya merasa sangat sedih karena merasa tidak dihargai lagi sebagai pasangannya. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo, sangat wajar jika Anda merasa bingung dan sedih menghadapi perubahan sikap pasangan. Masalah komunikasi dalam hubungan memang bisa sangat menguras emosi... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K1
pasangan saya pernah mendorong saya saat bertengkar,"Kekerasan fisik seperti mendorong, menampar, atau melempar barang tidak dapat dibenarkan. Anda berhak mendapatkan perlindungan.",K4
saya pernah diperkosa berulang kali saat masih muda saya memberitahu orang tua saya dan tindakan diambil tetapi sekarang setelah saya dewasa saya menderita kecemasan yang parah,"Tidak jarang pengalaman traumatis yang terjadi saat kita masih muda tetap menempel pada kita saat kita tumbuh dewasa. Pengalaman traumatis dapat tertanam dalam tubuh kita, serta dalam emosi kita. Jika masalah tersebut tidak mendapat kesempatan untuk diselesaikan dari dalam, maka tindakan eksternal tidak selalu menyelesaikan masalah. Carilah terapis trauma yang berkualifikasi agar Anda dapat mulai menangani masalah yang sedang Anda hadapi.",K1
saya diseret dan disakiti secara fisik di rumah,"Situasi ini termasuk risiko tinggi. Jika memungkinkan, segera tinggalkan lokasi berbahaya dan cari pertolongan secepatnya.",K4
"Kehidupan pernikahan saya berubah menjadi mimpi buruk yang tidak pernah saya bayangkan sebelumnya. Awalnya hanya masalah sepele seperti urusan rumah tangga biasa, tapi kemudian dia marah besar lalu mengambil pisau dari dapur dan saya diancam akan dibunuh. Dia mencekik leher saya sampai saya kehabisan napas dan merasa ini adalah keadaan darurat karena nyawa saya terancam. Dia bahkan membuat saya mengalami luka parah di bagian lengan. Kejadian ini membuat saya sangat trauma dan ketakutan setiap hari. Apa yang sebaiknya saya lakukan sebagai langkah selanjutnya?","Halo, terima kasih sudah berani menjangkau kami. Kami sangat prihatin mendengar situasi Anda. Ini adalah situasi darurat yang mengancam nyawa. Segera cari tempat yang aman dan hubungi polisi atau layanan darurat terdekat... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K5
saya telah didiagnosis menderita kecemasan umum dan depresi oleh dokter keluarga saya mereka menulis resep agar saya memiliki anjing pendukung emosional esd saya sudah memiliki dokumennya dan saya menyerahkannya kepada pengelola apartemen saya mereka mengatakan saya tidak boleh memelihara esd karena saya tidak cacat apa saran anda,"Saat ini, Undang-Undang Penyandang Disabilitas Amerika (ADA) hanya memberikan perlindungan dan hak bagi Hewan Pelayan, yang termasuk dalam kategori terpisah dari Hewan Pendukung Emosional. Hewan pendukung emosional adalah hewan yang tidak dilatih (biasanya hewan peliharaan atau hewan domestik lainnya) yang memberikan layanan luar biasa bagi pemiliknya, dan ada banyak manfaat memiliki hewan tersebut. Hewan layanan yang dilatih untuk memberikan layanan spesifik bagi individu dengan keterbatasan yang membuatnya masuk dalam definisi ""cacat"" menurut ADA dilindungi oleh undang-undang tertentu, dan harus diakomodasi di tempat umum di mana manusia yang dilayaninya berada. Meskipun mungkin bermanfaat meminta terapis yang ""meresepkan"" anjing tersebut kepada Anda untuk menulis surat kepada pengelola apartemen, sepertinya pengelola sudah mengetahui pedoman ADA, dan langkah termudah mungkin adalah mencari tempat tinggal alternatif, jika itu merupakan opsi yang memungkinkan.",K1
"Saya sudah menikah selama beberapa tahun dan belakangan ini merasa sangat tertekan dengan situasi rumah tangga kami. Jika ada hal kecil saja yang tidak sesuai dengan keinginannya, dia tidak segan-segan untuk mengancam mati saya dan anak-anak. Dia pernah mencekik saya kuat-kuat dan menggunakan senjata tajam untuk menakut-nakuti saya di pojok ruangan. Nyawa saya benar-benar dalam bahaya besar dan saya merasa ini sangat darurat. Saya sudah tidak sanggup lagi bertahan dalam penderitaan ini. Tolong beritahu saya bagaimana cara melaporkan atau menyelamatkan diri.","Halo, terima kasih sudah berani menjangkau kami. Kami sangat prihatin mendengar situasi Anda. Ini adalah situasi darurat yang mengancam nyawa. Segera cari tempat yang aman dan hubungi polisi atau layanan darurat terdekat... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K5
"Awalnya saya pikir pernikahan kami baik-baik saja, namun lama kelamaan sifat aslinya mulai terlihat dan menakutkan. Setiap kali dia pulang kerja dalam keadaan lelah atau stres, emosinya sering meledak-ledak dan dia mulai mengancam mati saya dan anak-anak. Dia pernah mencekik saya kuat-kuat dan menggunakan senjata tajam untuk menakut-nakuti saya di pojok ruangan. Nyawa saya benar-benar dalam bahaya besar dan saya merasa ini sangat darurat. Saya sudah tidak sanggup lagi bertahan dalam penderitaan ini. Tolong beritahu saya bagaimana cara melaporkan atau menyelamatkan diri.","Halo, terima kasih sudah berani menjangkau kami. Kami sangat prihatin mendengar situasi Anda. Ini adalah situasi darurat yang mengancam nyawa. Segera cari tempat yang aman dan hubungi polisi atau layanan darurat terdekat... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K5
"Awalnya saya pikir pernikahan kami baik-baik saja, namun lama kelamaan sifat aslinya mulai terlihat dan menakutkan. Kalau saya tidak segera menuruti perintahnya detik itu juga, dia akan kehilangan kendali lalu mengancam mati saya dan anak-anak. Dia pernah mencekik saya kuat-kuat dan menggunakan senjata tajam untuk menakut-nakuti saya di pojok ruangan. Nyawa saya benar-benar dalam bahaya besar dan saya merasa ini sangat darurat. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo, terima kasih sudah berani menjangkau kami. Kami sangat prihatin mendengar situasi Anda. Ini adalah situasi darurat yang mengancam nyawa. Segera cari tempat yang aman dan hubungi polisi atau layanan darurat terdekat... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K5
"Saya tidak tahu harus cerita ke mana lagi, rasanya sudah buntu dan saya tidak punya siapa-siapa untuk mengadu. Kalau saya tidak segera menuruti perintahnya detik itu juga, dia akan kehilangan kendali lalu membuat saya merasa sangat sedih dan hancur. Sikapnya yang dingin membuat saya bingung harus melakukan apa untuk memperbaiki hubungan ini. Saya hanya bisa meratapi nasib sendirian di kamar. Saya sudah tidak sanggup lagi bertahan dalam penderitaan ini. Tolong beritahu saya bagaimana cara melaporkan atau menyelamatkan diri.","Halo, sangat wajar jika Anda merasa bingung dan sedih menghadapi perubahan sikap pasangan. Masalah komunikasi dalam hubungan memang bisa sangat menguras emosi... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K1
saya pernah diseret keluar kamar lalu dipukul,"Kekerasan yang Anda alami sangat serius. Jangan menunggu, segera minta bantuan dari keluarga, tetangga, atau petugas yang bisa dipercaya.",K4
saya sering dipukul dengan benda keras,Ini adalah kondisi berbahaya dan mendesak. Segera cari tempat aman dan hubungi layanan darurat atau pihak perlindungan terdekat.,K4
"Saya sudah menikah selama beberapa tahun dan belakangan ini merasa sangat tertekan dengan situasi rumah tangga kami. Setiap kali dia pulang kerja dalam keadaan lelah atau stres, emosinya sering meledak-ledak dan dia mulai berubah menjadi sangat cuek dan menjauh. Hal ini membuat saya bingung dengan arah pernikahan kami. Terkadang saya merasa sangat sedih karena merasa tidak dihargai lagi sebagai pasangannya. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo, sangat wajar jika Anda merasa bingung dan sedih menghadapi perubahan sikap pasangan. Masalah komunikasi dalam hubungan memang bisa sangat menguras emosi... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K1
"Awalnya saya pikir pernikahan kami baik-baik saja, namun lama kelamaan sifat aslinya mulai terlihat dan menakutkan. Awalnya hanya masalah sepele seperti urusan rumah tangga biasa, tapi kemudian dia marah besar lalu mengintimidasi saya setiap hari. Dia selalu melarang saya keluar rumah dan mengurung saya jika saya membantah. Barang-barang saya dirusak dan saya merasa dipaksa untuk terus menuruti semua kemauannya. Tekanan psikologis ini membuat saya nyaris gila. Kejadian ini membuat saya sangat trauma dan ketakutan setiap hari. Apa yang sebaiknya saya lakukan sebagai langkah selanjutnya?","Halo. Kami memahami betapa beratnya hidup di bawah tekanan psikologis, intimidasi, dan upaya mengontrol hidup Anda secara paksa... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K3
"Saya tidak tahu harus cerita ke mana lagi, rasanya sudah buntu dan saya tidak punya siapa-siapa untuk mengadu. Jika ada hal kecil saja yang tidak sesuai dengan keinginannya, dia tidak segan-segan untuk mengontrol semua aspek kehidupan saya. Saya dikurung di dalam kamar dan dia selalu melarang saya bertemu dengan teman atau keluarga. Dia mengekang kebebasan saya dan memberikan tekanan psikologis yang luar biasa. Bahkan ponsel saya dirusak agar saya tidak bisa minta tolong. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo. Kami memahami betapa beratnya hidup di bawah tekanan psikologis, intimidasi, dan upaya mengontrol hidup Anda secara paksa... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K3
"Saya sudah menikah selama beberapa tahun dan belakangan ini merasa sangat tertekan dengan situasi rumah tangga kami. Jika ada hal kecil saja yang tidak sesuai dengan keinginannya, dia tidak segan-segan untuk mengancam mati saya dan anak-anak. Dia pernah mencekik saya kuat-kuat dan menggunakan senjata tajam untuk menakut-nakuti saya di pojok ruangan. Nyawa saya benar-benar dalam bahaya besar dan saya merasa ini sangat darurat. Saya sudah tidak sanggup lagi bertahan dalam penderitaan ini. Tolong beritahu saya bagaimana cara melaporkan atau menyelamatkan diri.","Halo, terima kasih sudah berani menjangkau kami. Kami sangat prihatin mendengar situasi Anda. Ini adalah situasi darurat yang mengancam nyawa. Segera cari tempat yang aman dan hubungi polisi atau layanan darurat terdekat... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K5
saya mengalami luka karena dipukul oleh pasangan saya,Ancaman dan kekerasan berat perlu segera dilaporkan. Keselamatan Anda adalah prioritas utama.,K4
saya diseret dan disakiti secara fisik di rumah,"Situasi ini termasuk risiko tinggi. Jika memungkinkan, segera tinggalkan lokasi berbahaya dan cari pertolongan secepatnya.",K4
"Awalnya saya pikir pernikahan kami baik-baik saja, namun lama kelamaan sifat aslinya mulai terlihat dan menakutkan. Jika ada hal kecil saja yang tidak sesuai dengan keinginannya, dia tidak segan-segan untuk membuat saya merasa sangat sedih dan hancur. Sikapnya yang dingin membuat saya bingung harus melakukan apa untuk memperbaiki hubungan ini. Saya hanya bisa meratapi nasib sendirian di kamar. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo, sangat wajar jika Anda merasa bingung dan sedih menghadapi perubahan sikap pasangan. Masalah komunikasi dalam hubungan memang bisa sangat menguras emosi... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K1
saya ingin hubungan yang aman dengan seseorang yang ingin bersama saya dan yang benar benar berusaha untuk itu saya sepertinya selalu tertarik pada pria yang tidak tersedia dan mereka yang menginginkan keintiman tanpa hubungan saya membiarkan pria mengendalikan dan mengatur saya karena mereka menuduh saya sebagai orang yang mengendalikan saya membiarkan pria menyakiti saya secara emosional dan saya selalu siap sedia untuk mereka saya tidak nyaman sendirian atau melakukan sesuatu sendiri saya merasa butuh rasa aman dari kehadiran seseorang hanya untuk bertahan hidup saya tahu apa yang saya lakukan salah tapi tetap melakukannya dengan harapan segala sesuatunya akan berubah bagaimana cara menghentikan perilaku dan pola pikir ini,"Anda mungkin tertarik membaca posting terbaru saya, ""Intimacy Begins With You."" Di dalamnya, saya menawarkan 7 tips ahli untuk membantu Anda memulai perjalanan koneksi dan penemuan diri. Ini adalah hal penting yang perlu dilakukan untuk mengatasi hal-hal yang menghalangi Anda dari hubungan yang Anda inginkan. Anda mungkin menemukan bahwa melakukan pekerjaan ini bersama seorang terapis individu yang terampil akan sangat membantu.",K3
saya belum pernah bisa berbicara dengan orang tua saya orang tua saya berusia enam puluhan sementara saya masih remaja saya mencintai keduanya tapi tidak dengan kepribadian mereka saya merasa mereka tidak menganggap saya serius setiap kali saya membicarakan peristiwa serius dalam hidup saya jika ayah saya tidak percaya pada saya maka ibu saya ikut ikutan ayah saya dan bertindak seolah olah dia juga tidak percaya pada saya saya seorang panseksual tapi saya tidak bisa mempercayai orang tua saya sendiri saya telah berjuang melawan depresi dan menang namun stres dan kecemasan membunuh saya saya merasa teman teman saya tidak mendengarkan saya saya tahu mereka punya masalah sendiri yang saya usahakan bantu tapi mereka tidak selalu berusaha membantu saya dengan masalah saya saat saya benar benar membutuhkannya saya merasa seolah olah masa kecil saya telah diambil dari saya saya merasa seolah olah tidak ada orang yang bisa saya percayai,"Salah satu tantangan tersulit yang kita hadapi adalah tidak didengarkan! Rasanya sangat membuat frustrasi dan menyakitkan ketika orang lain, terutama orang tua, tidak mau mendengarkan. Meskipun orang tuamu pasti mencintaimu dan ingin memahami dirimu, mungkin sulit bagi mereka untuk sepenuhnya memahami perasaan dan pengalamanmu. Mereka jauh lebih tua dan kemungkinan besar belum pernah menghadapi beberapa kesulitan yang kamu alami. Saya sarankan untuk menyampaikan perasaan Anda kepada mereka tentang tidak didengarkan. Bicaralah dengan mereka saat suasana tidak emosional dan diskusi belum memanas. Dengan kata lain, jangan menunggu sampai terjadi pertengkaran untuk berdiskusi secara terbuka dengan mereka tentang apa yang Anda rasakan. Persiapkan mereka dengan menanyakan waktu yang tepat bagi mereka untuk berbicara. Beri tahu mereka bahwa kamu memiliki hal penting yang ingin kamu sampaikan. Cobalah hindari penggunaan bahasa yang berlebihan atau ekstrem seperti ""kamu TIDAK PERNAH mendengarkan,"" ""kamu SELALU mengatakan..."" dan hindari menyalahkan mereka. Alih-alih memulai pernyataanmu dengan ""kamu,"" cobalah gunakan ""aku"" dengan memberi tahu mereka bagaimana perilaku mereka memengaruhi kamu. Terakhir, beritahu mereka bahwa mereka penting bagi Anda dan bahwa mendapatkan kepercayaan dan dukungan mereka akan berarti banyak bagi Anda. Mungkin memberikan saran tentang apa yang Anda harapkan dan ingin lihat berubah akan membantu mereka memahami dengan lebih baik. Saya juga menyarankan agar Anda mencari bimbingan dari terapis, guru, atau konselor sekolah jika memungkinkan. Sebagian besar sekolah memiliki sumber daya konseling di tempat di mana seorang profesional terlatih tersedia untuk berbicara dengan siswa yang mencari bantuan. Semoga sukses untuk Anda.",K1
